cohort,chain,n_ep,sn,sigma_log,p,detected,n_pinned
immrep22_true,A,6,3.2506133679773592,0.5008825592064016,0.054244869838557974,False,1
immrep22_true,A,6,3.476421813242861,0.44221148550394407,0.03018824325396432,True,0
immrep22_true,A,6,3.9692761089644155,0.670642870525828,0.08042413736067419,False,0
immrep22_true,A,6,3.9362384338833873,0.6536131579261402,0.07615208559509935,False,0
immrep22_true,A,6,5.38863944862827,0.5926315001087121,0.02930264828388385,True,0
immrep22_true,A,6,4.815713009543218,0.5123823735241059,0.0223583333247813,True,0
immrep22_true,A,6,2.7802207953665454,0.6739637074999149,0.16745061548133847,False,0
immrep22_true,A,6,4.640644138567699,0.5314083909211963,0.027703442218872054,True,0
immrep22_true,A,6,2.8291460666385113,0.4649456166371619,0.0632062629936059,False,1
immrep22_true,A,6,3.9694993386413993,0.41167940320870927,0.016172101341349245,True,0
immrep22_true,A,6,3.2307568456383886,0.5957549833508891,0.09043462074956392,False,0
immrep22_true,A,6,4.132503230995797,0.5987371847748126,0.053110728355057514,False,1
immrep22_true,A,6,3.524803938856946,0.6181182008986066,0.08233031900973581,False,0
immrep22_true,A,6,5.547601744046181,0.5386973074031813,0.019599543864620726,True,0
immrep22_true,A,6,3.5764526259925904,0.618818636426569,0.08002112420726129,False,0
immrep22_true,A,6,4.722193447230146,0.47452340269122134,0.017660072763341673,True,0
immrep22_true,A,6,4.212464937521683,0.49484326342219037,0.027114045822097702,True,0
immrep22_true,A,6,4.529387376563855,0.5584309373261191,0.034683646335265036,True,0
immrep22_true,A,6,2.2289275924910354,0.4266662203596199,0.10214563275401484,False,0
immrep22_true,A,6,3.0289496859506984,0.5650247206553194,0.09130565787217554,False,0
immrep22_true,A,6,4.412430245732113,0.44458616783961175,0.016354251792413274,True,1
immrep22_true,A,6,4.382666201501262,0.6602587949872633,0.06310387356779021,False,1
immrep22_true,A,6,3.7213593753759637,0.47464084365101256,0.03206178491016822,True,0
immrep22_true,A,6,3.94675955792582,0.46021152088810374,0.024717433457459193,True,0
immrep22_true,A,6,3.1086982147511097,0.5556785484405896,0.0820043796026504,False,1
immrep22_true,A,6,3.9520171798829353,0.5991145055268462,0.05864621454319796,False,0
immrep22_true,A,6,3.123337995680751,0.5522384064249333,0.07970248415428627,False,0
immrep22_true,A,6,3.641938065953042,0.5341565912929933,0.04978636933298599,True,0
immrep22_true,A,6,2.7593563367109284,0.47828414698828176,0.07357650817613878,False,0
immrep22_true,A,6,3.227750262089306,0.5243459445062999,0.06337397657234063,False,0
immrep22_true,A,6,4.3085289323572695,0.49619480621206546,0.025916580884767237,True,0
immrep22_true,A,6,3.696438937927712,0.6550773459040787,0.0871650439008111,False,1
immrep22_true,A,6,4.0021052098776915,0.49012731564813966,0.02975447492464561,True,0
immrep22_true,A,6,4.017940929836579,0.4583585354486606,0.023262098771972467,True,1
immrep22_true,A,6,3.68095903533591,0.5482767801730538,0.05262638703009961,False,0
immrep22_true,A,6,2.760025417766417,0.47936434886435614,0.07399724369687073,False,1
immrep22_true,A,6,2.595220940726364,0.4082917923085833,0.05551483067183258,False,0
immrep22_true,A,6,4.49736142519545,0.41450977648623766,0.01189727887577452,True,0
immrep22_true,A,6,2.8663591419189904,0.41785267474285204,0.043772241737566636,True,0
immrep22_true,A,6,2.7039038398255113,0.5004323385959152,0.08811905545764222,False,0
immrep22_true,A,6,2.6868956984004297,0.48608715336916497,0.08286394459088241,False,1
immrep22_true,A,6,3.309152456317312,0.6080957395319683,0.09049821933911407,False,0
immrep22_true,A,6,2.4780968611059646,0.5841840937992818,0.15933282994188191,False,1
immrep22_true,A,6,3.498243797848451,0.39383505735522284,0.0196202829141559,True,0
immrep22_true,A,6,3.7497446282702915,0.4881327545082117,0.03457246137334247,True,0
immrep22_true,A,6,4.284415765299697,0.6187893896116103,0.05439985812016668,False,0
immrep22_true,A,6,2.8858707791622575,0.511236265932875,0.07856511517008756,False,0
immrep22_true,A,6,4.602938576570912,0.4517672574419849,0.015625609163335445,True,0
immrep22_true,A,6,5.336278882984768,0.4891335837541617,0.01487424081325461,True,0
immrep22_true,A,6,4.1784264997099205,0.5647643184164673,0.04312037486713539,True,0
immrep22_true,A,6,2.919164534066197,0.5464784175631002,0.0914282229902512,False,0
immrep22_true,A,6,4.051279814709582,0.45131420376645015,0.021530396935629983,True,1
immrep22_true,A,6,4.499233405857897,0.5810912634104602,0.04015772326653828,True,0
immrep22_true,A,6,4.323073817395914,0.4835498846039049,0.02344743346464266,True,0
immrep22_true,A,6,3.5928312681089944,0.5511134693870492,0.05662011145586551,False,0
immrep22_true,A,6,4.341946925514483,0.5496976651694518,0.03617992939149343,True,0
immrep22_true,A,6,3.4937804388572635,0.4093230772317779,0.02266533565486671,True,0
immrep22_true,A,6,5.888269193813478,0.44077077138395804,0.007870679522028945,True,1
immrep22_true,A,6,3.1719219214917,0.6132528498552658,0.10162610868633908,False,0
immrep22_true,A,6,3.235961688789682,0.5392324473283987,0.06833273641302552,False,1
immrep22_true,A,6,3.6878729306725595,0.49395130769418866,0.03752059034304853,True,0
immrep22_true,A,6,4.016264475525304,0.47186259280958665,0.025825794056968505,True,1
immrep22_true,A,6,5.123221047469443,0.5173590968071669,0.020120987942148203,True,0
immrep22_true,A,6,4.34169373838635,0.6028648351279292,0.048785910342917634,True,0
immrep22_true,A,6,3.3983617420133654,0.6379103374062584,0.09686831438338578,False,0
immrep22_true,A,6,3.672829004632884,0.528449906688932,0.04715967101524306,True,0
immrep22_true,A,6,2.916437161753321,0.6447922275073683,0.13766923702389233,False,0
immrep22_true,A,6,3.208480667278446,0.4288015375784858,0.03409964570082741,True,0
immrep22_true,A,6,4.283140268866216,0.5394134318215135,0.03504178439091586,True,0
immrep22_true,A,6,3.5523477110865382,0.6105838650656976,0.07825083553805949,False,0
immrep22_true,A,6,4.469464516484659,0.534067760575355,0.030715520902458063,True,0
immrep22_true,A,6,4.628738952308329,0.4286279282429602,0.01259063807802026,True,0
immrep22_true,A,6,3.818404176703774,0.5642642197460604,0.05278883495432211,False,0
immrep22_true,A,6,3.6480088010606577,0.7030904892040666,0.10754355585258991,False,0
immrep22_true,A,6,4.2937962192748,0.47490152980071737,0.022343328839067353,True,0
immrep22_true,A,6,3.2667946203067193,0.42001581485980066,0.030157881216210897,True,0
immrep22_true,A,6,3.9779685056464533,0.4541816579441323,0.023100506401941338,True,0
immrep22_true,A,6,2.912201820163777,0.48039229832509983,0.06418822087976267,False,1
immrep22_true,A,6,3.657519439712596,0.4785471636650356,0.03447822015391211,True,0
immrep22_true,A,6,3.704283585810986,0.49087483017414213,0.03633753525175782,True,0
immrep22_true,A,6,3.89135990392877,0.6314214641095653,0.07072039241889735,False,0
immrep22_true,A,6,3.3914560211753413,0.49020081202434923,0.04541046994531363,True,0
immrep22_true,A,6,3.525411932976998,0.5634873233481718,0.06326430588963468,False,0
immrep22_true,A,6,4.147941084742226,0.6509564997191356,0.06764386654972684,False,0
immrep22_true,A,6,5.404708411932534,0.5146538876993618,0.01751502125430611,True,0
immrep22_true,A,6,4.034814796161309,0.5410912735139448,0.04066958779402778,True,1
immrep22_true,A,6,3.95962166254982,0.5523853437758312,0.04541404191591087,True,0
immrep22_true,A,6,3.1151466320446617,0.49633442103600456,0.058987246472451814,False,1
immrep22_true,A,6,2.8543029097110533,0.36497937012318094,0.028198202682990697,True,0
immrep22_true,A,6,2.9636850347970034,0.561295456755131,0.09454478594942463,False,0
immrep22_true,A,6,3.5213712671729507,0.5382380515747076,0.05529275011037335,False,0
immrep22_true,A,6,3.1457278229825643,0.500103681317731,0.05881134819711787,False,0
immrep22_true,A,6,2.212461415066614,0.4594882730943096,0.12538914411051189,False,0
immrep22_true,A,6,2.900728837526473,0.6858528539111329,0.15948086205199746,False,0
immrep22_true,A,6,2.9405335169372036,0.4660636997458989,0.05709478444541627,False,1
immrep22_true,A,6,4.664007754844458,0.5211887630197779,0.025578498709479657,True,0
immrep22_true,A,6,3.4104345510508853,0.476223151071822,0.04076553901192333,True,0
immrep22_true,A,6,2.8133187539590114,0.4450536970918437,0.05636299069163589,False,0
immrep22_true,A,6,3.808208338641366,0.5034117303784681,0.036862428465063594,True,0
immrep22_true,A,6,3.7285450153135495,0.4158044110728645,0.019956644049003866,True,0
immrep22_true,A,6,3.1788836046434676,0.5284300913500227,0.06735799247853477,False,0
immrep22_true,A,6,2.919107513797399,0.4957703765529296,0.06988615951217347,False,0
immrep22_true,A,6,4.2692643177629845,0.49529683578917955,0.026329196603597897,True,0
immrep22_true,A,6,3.997107040769115,0.4104301085135389,0.015686828820971097,True,0
immrep22_true,A,6,4.859231909699448,0.4786916799544904,0.01704230178489927,True,0
immrep22_true,A,6,3.4243525772990666,0.47571055595170897,0.0401856156209859,True,0
immrep22_true,A,6,4.509653670739471,0.5443554263631829,0.03212569980034497,True,0
immrep22_true,A,6,3.7871134183986306,0.4312189650629808,0.02183331274120989,True,0
immrep22_true,A,6,4.112567581312218,0.5886822634462996,0.0509363124237844,False,0
immrep22_true,A,6,3.923061662938649,0.4579305653050851,0.024667128497337293,True,0
immrep22_true,A,6,3.25651790059235,0.5665380661309959,0.0774249930640041,False,0
immrep22_true,A,6,4.1826797879453546,0.5815151868131059,0.04722724638198686,True,0
immrep22_true,A,6,4.495040935797271,0.6533802993426983,0.0581459054265415,False,0
immrep22_true,A,6,3.5807776561253175,0.46618963660107915,0.033370555705340234,True,0
immrep22_true,A,6,4.155741575404768,0.5227063412310581,0.03382649904364262,True,0
immrep22_true,A,6,2.6985477442887023,0.6709599003869892,0.1763152247256363,False,0
immrep22_true,A,6,3.1364755647644142,0.47649539198249996,0.0511397892381937,False,2
immrep22_true,A,6,3.481312679545078,0.5398110581119393,0.05735134645425507,False,0
immrep22_true,A,6,3.172804566876311,0.5643177203602372,0.08146415120192148,False,0
immrep22_true,A,6,5.5036850415882865,0.5063496593209105,0.01582551972544805,True,0
immrep22_true,A,6,3.639163426572881,0.4738591547624934,0.03379269618806091,True,0
immrep22_true,A,6,3.2804343596260668,0.4297087127521274,0.03221972719132219,True,0
immrep22_true,A,6,3.338350505215137,0.6385586578824598,0.10087123886984163,False,0
immrep22_true,A,6,3.9102790481399903,0.5611043723015042,0.0491173709860306,True,0
immrep22_true,A,6,2.758205609301848,0.5327671746954745,0.09863071297846886,False,0
immrep22_true,A,6,2.9644597964993222,0.6165598104245774,0.11964850287005131,False,0
immrep22_true,A,6,3.9863647165137164,0.5925897604841551,0.05566986808679065,False,0
immrep22_true,A,6,3.132449987630363,0.6502335074405721,0.12071690454541846,False,0
immrep22_true,A,6,2.1613303294586137,0.4702002568906887,0.1416647987338409,False,0
immrep22_true,A,6,3.4353712353923305,0.43886146519162766,0.030394201318765572,True,0
immrep22_true,A,6,3.2667546959693508,0.5210592910039081,0.060351388503070764,False,1
immrep22_true,B,6,1.2826162639792675,0.521104576864077,0.6329881197628424,False,2
immrep22_true,B,6,1.9387970351104324,0.5427212503187346,0.2510199666944909,False,1
immrep22_true,B,6,2.0062851911896002,0.4927275547370341,0.1930883772728755,False,1
immrep22_true,B,6,2.075786657831069,0.5061742704921849,0.18539427620153337,False,1
immrep22_true,B,6,2.5188039596352128,0.7206819384308208,0.23087737661157953,False,3
immrep22_true,B,6,1.8751928758648448,0.4830394755592431,0.22477510031983483,False,1
immrep22_true,B,6,2.641276388222974,0.5899791166054393,0.14028768751604614,False,2
immrep22_true,B,6,2.031670975138823,0.5511261640459767,0.22951086794747666,False,3
immrep22_true,B,6,2.013841514632559,0.45507965697490815,0.16267610353336587,False,2
immrep22_true,B,6,1.4743523843885837,0.387086257270813,0.3347944676121223,False,2
immrep22_true,B,6,1.7997795261147127,0.5361264058070406,0.29617995899612964,False,3
immrep22_true,B,6,1.587342900068586,0.46383599251546903,0.3377526298279144,False,2
immrep22_true,B,6,2.3518691521385917,0.5487941080868304,0.15826323511728368,False,2
immrep22_true,B,6,2.1480383754878627,0.4887667302924198,0.1569859858463617,False,2
immrep22_true,B,6,2.1289906403520225,0.5334611291717903,0.19219931872032955,False,1
immrep22_true,B,6,1.7195456259138275,0.5205404846399412,0.31838118233161666,False,2
immrep22_true,B,6,2.1208350820550415,0.5129171394900552,0.17967627340421974,False,4
immrep22_true,B,6,1.637448666133052,0.4438373638940363,0.2903629673984688,False,3
immrep22_true,B,6,1.6978320642083704,0.4870665641307048,0.29985511876182086,False,2
immrep22_true,B,6,2.5983317202817426,0.61141246807773,0.1575272321579931,False,2
immrep22_true,B,6,2.9032682242801635,0.5809482414428974,0.10843372314661044,False,2
immrep22_true,B,6,1.6289935939379279,0.5447451663939307,0.3843953958663684,False,1
immrep22_true,B,6,1.7146959834156068,0.36965923361002107,0.18141025356479118,False,2
immrep22_true,B,6,2.6853766684651603,0.5596726183474421,0.11924297591282523,False,3
immrep22_true,B,6,2.804312050002361,0.5610836461864138,0.10796998446284019,False,3
immrep22_true,B,6,2.481223901305806,0.5194171651575684,0.12178554114769488,False,2
immrep22_true,B,6,2.1669663861709765,0.5710105308530183,0.20922019039664871,False,3
immrep22_true,B,6,2.4662120743304703,0.4852354703734023,0.10471368355008212,False,3
immrep22_true,B,6,2.499591828363923,0.5586445411101734,0.14151504752223507,False,2
immrep22_true,B,6,2.6211571074932882,0.6182213207271531,0.15818814619984298,False,1
immrep22_true,B,6,3.377700013660801,0.6369271496676421,0.09774081799730178,False,3
immrep22_true,B,6,2.077170510286763,0.49455666371662554,0.17666274975946744,False,1
immrep22_true,B,6,1.9455009736821605,0.5428945106271794,0.24900954591737626,False,3
immrep22_true,B,6,2.3048887815091024,0.47320467032319696,0.11930249776698167,False,3
immrep22_true,B,6,1.929818375048544,0.4848663010856024,0.20877152442493685,False,1
immrep22_true,B,6,1.942007656009966,0.43583985450625934,0.16615433340862085,False,2
immrep22_true,B,6,1.521336141940198,0.47932585683090145,0.39448216923345486,False,2
immrep22_true,B,6,1.3435723734586489,0.40801405295061766,0.47608123651148687,False,2
immrep22_true,B,6,2.216070981075187,0.49895043076182855,0.15054125516292588,False,2
immrep22_true,B,6,3.255551522877054,0.6862007760397715,0.1267863910968056,False,2
immrep22_true,B,6,1.8859727740585392,0.4806904905893626,0.21926218591694266,False,4
immrep22_true,B,6,2.1111716260160573,0.5206332039241526,0.18733297273715813,False,1
immrep22_true,B,6,1.8623352554849653,0.5410973807454635,0.2759885197976259,False,2
immrep22_true,B,6,2.038017756950699,0.581767559309704,0.2496998775843497,False,3
immrep22_true,B,6,2.282883701782576,0.531038457047646,0.15912446577571054,False,2
immrep22_true,B,6,2.2644354485764637,0.5277044989025589,0.16034135856254714,False,2
immrep22_true,B,6,2.665764435869287,0.5631341968831879,0.12319728842048731,False,2
immrep22_true,B,6,1.3964197230936481,0.3201187795758061,0.31765203656262514,False,2
immrep22_true,B,6,1.841524217330352,0.4575150387105967,0.21491507985132363,False,4
immrep22_true,B,6,1.8202811699151547,0.5160792719852529,0.2717965842418896,False,2
immrep22_true,B,6,1.8248289024574347,0.5630480756999566,0.30729468650688274,False,2
immrep22_true,B,6,3.1489621168575326,0.6355438540668692,0.11292597791677969,False,3
immrep22_true,B,6,1.8813974550814327,0.5890483069194844,0.3054048472074343,False,3
immrep22_true,B,6,1.9670661383864623,0.4872593881504848,0.19970102740371762,False,2
immrep22_true,B,6,2.4831759172764722,0.501874209830258,0.11178976253208601,False,2
immrep22_true,B,6,1.9309920921984522,0.4404361421772736,0.17284560414279312,False,1
immrep22_true,B,6,1.6667468143045716,0.3837699358362795,0.21590812549400576,False,4
immrep22_true,B,6,1.9151519083907347,0.3749476196202428,0.12456937339399672,False,2
immrep22_true,B,6,1.9175142650065327,0.5238123761096968,0.24336624482418617,False,2
immrep22_true,B,6,1.701522789295952,0.4414552054076245,0.2564407035009854,False,3
immrep22_true,B,6,2.3654071319153003,0.4928518931289974,0.12223374233183171,False,3
immrep22_true,B,6,1.9217859424512878,0.5145031896423986,0.23470371647028526,False,3
immrep22_true,B,6,2.5105473045221514,0.5249650340310007,0.12113951144310195,False,2
immrep22_true,B,6,1.9285135688385642,0.5353772980841539,0.24873066181238832,False,1
immrep22_true,B,6,2.4574435371553247,0.5097767822319134,0.1194455761467719,False,2
immrep22_true,B,6,1.7909064678485738,0.5290692288764466,0.2941141621478719,False,3
immrep22_true,B,6,2.003305344919802,0.47314356736759494,0.17900844154559203,False,1
immrep22_true,B,6,1.8361625091313785,0.5550695740674743,0.2967110825599073,False,2
immrep22_true,B,6,1.7165224259582648,0.43873826247364206,0.247132124274365,False,1
immrep22_true,B,6,2.3677156721166277,0.5069713226699578,0.13030432866974154,False,2
immrep22_true,B,6,1.536405012595334,0.5122141993821974,0.41330546462652684,False,1
immrep22_true,B,6,1.4913465887947095,0.3837549388025883,0.31831608471486006,False,3
immrep22_true,B,6,1.8001482670738544,0.4931106870798754,0.26056012481669266,False,3
immrep22_true,B,6,1.5219079146881154,0.4366687927534563,0.35318260537472834,False,3
immrep22_true,B,6,1.8031169841843748,0.5203582940451594,0.28205412731737567,False,3
immrep22_true,B,6,1.9263876680111387,0.46788709421064123,0.19623448308076843,False,2
immrep22_true,B,6,2.3481186478534073,0.5547339308092608,0.1625662722586936,False,3
immrep22_true,B,6,1.7881293624859307,0.5237129493464443,0.2908918009622773,False,3
immrep22_true,B,6,2.3725669063719255,0.563053527379124,0.1635366754088484,False,1
immrep22_true,B,6,2.507846133182874,0.5533864895728574,0.13739806441405658,False,1
immrep22_true,B,6,1.6496448507323342,0.45864631891868474,0.29804716307712253,False,2
immrep22_true,B,6,2.025998846904388,0.4626610932916865,0.16541964605481974,False,2
immrep22_true,B,6,1.8810880357080304,0.47061229556596246,0.2125805461027594,False,1
immrep22_true,B,6,2.0184923110357134,0.4847441848007517,0.18386664555214122,False,2
immrep22_true,B,6,1.8060131887780126,0.5751987890458032,0.32413586785313325,False,2
immrep22_true,B,6,1.795898952666954,0.4872840965574813,0.2572889453550999,False,3
immrep22_true,B,6,2.165936970208603,0.5379234330485472,0.18695513643266176,False,2
immrep22_true,B,6,1.6556047842835797,0.46417182298060633,0.3001145805717997,False,2
immrep22_true,B,6,2.0989523845573483,0.5851491526501464,0.23552716642571858,False,3
immrep22_true,B,6,1.8937442620240756,0.4396589411538482,0.18299334696093703,False,1
immrep22_true,B,6,2.7560521939857705,0.6273479980513992,0.14622990825078308,False,2
immrep22_true,B,6,2.12917541353077,0.4959229444796223,0.16591822145333648,False,1
immrep22_true,B,6,2.618972916447145,0.5210630480012861,0.10652031842205613,False,2
immrep22_true,B,6,2.2222564332231274,0.6024543097883794,0.21760224324958,False,3
immrep22_true,B,6,2.3419663858460096,0.4429815593362942,0.0964236352246273,False,3
immrep22_true,B,6,2.137678700270841,0.6050692792698401,0.23921889017610515,False,1
immrep22_true,B,6,2.295001347428069,0.4968635771571825,0.1354345095347323,False,2
immrep22_true,B,6,1.773608613634903,0.5623049836755512,0.3278195065926028,False,1
immrep22_true,B,6,1.214209203915184,0.47864714504271,0.6841622522947005,False,2
immrep22_true,B,6,2.1914942785177636,0.41947698709331654,0.10328750747093661,False,2
immrep22_true,B,6,1.64185073115932,0.5262808164631672,0.36223612659458804,False,2
immrep22_true,B,6,1.7064537015238757,0.5572072987323861,0.35439302422660707,False,1
immrep22_true,B,6,1.8593087817475134,0.5225950893986313,0.2624503483122067,False,3
immrep22_true,B,6,1.821282081974608,0.43476997680492224,0.20230167598202825,False,1
immrep22_true,B,6,1.7681718852228894,0.5381159234722656,0.31101001467058,False,2
immrep22_true,B,6,1.6886763097643722,0.49698941381865436,0.3130286451772786,False,1
immrep22_true,B,6,2.696147922477651,0.59123071440002,0.13439869528303994,False,2
immrep22_true,B,6,1.5797406579095596,0.5080819135291366,0.3823380154715209,False,2
immrep22_true,B,6,2.4786483845268537,0.551674881777776,0.14045857591610564,False,2
immrep22_true,B,6,1.2168276383360908,0.4221655729136995,0.6419009625098003,False,1
immrep22_true,B,6,2.1337667469828343,0.4935715483347819,0.16329499482750007,False,1
immrep22_true,B,6,1.663922784443307,0.4911577860931386,0.3203311330214236,False,2
immrep22_true,B,6,1.5276786849425752,0.38998203717806273,0.29994638430949594,False,3
immrep22_true,B,6,1.703401297851171,0.4688452743439794,0.280878397599538,False,2
immrep22_true,B,6,2.538129968307748,0.5367241377955353,0.12416796464819778,False,2
immrep22_true,B,6,1.8099481596048497,0.5047628114098696,0.26648517125563614,False,3
immrep22_true,B,6,1.401110638347499,0.37224004879788447,0.37938954140870573,False,2
immrep22_true,B,6,1.9618745360386607,0.4862229647869103,0.200376875393358,False,2
immrep22_true,B,6,2.4314907108387063,0.5370949367427114,0.13875530449637175,False,3
immrep22_true,B,6,1.8247398930485332,0.4817592808244813,0.2415488715139766,False,1
immrep22_true,B,6,1.4647599328687024,0.3783966306192626,0.332279038311363,False,2
immrep22_true,B,6,2.1003218833833293,0.5148499675926995,0.18577271960304628,False,1
immrep22_true,B,6,1.6629330207677446,0.4045616057142971,0.23872515251221751,False,1
immrep22_true,B,6,1.3180195099346894,0.43683774601337544,0.5311212475562161,False,4
immrep22_true,B,6,2.2786022316138403,0.5936002844612442,0.19999127931963284,False,3
immrep22_true,B,6,1.6749718971802077,0.47940966728616574,0.30421468147156994,False,3
immrep22_true,B,6,2.6879216959757515,0.5641746253736217,0.12128183406694082,False,2
immrep22_true,B,6,2.2927092855395506,0.5673729831806634,0.180499540131487,False,1
immrep22_true,B,6,1.8574564835183476,0.4731902031541343,0.22264696601318473,False,3
immrep22_true,B,6,1.8039032181357397,0.5682248221797076,0.3196806001801647,False,2
immrep22_true,B,6,1.5022327002085432,0.5505014479484511,0.46724815899679795,False,3
immrep22_true,B,6,2.0390750013204584,0.462424258032416,0.16212038665350006,False,2
immrep22_true,B,6,2.1590856461141854,0.49058977193326847,0.15598943705158158,False,2
immrep22_true,B,6,1.9589088803940349,0.45083927220337117,0.17347133535336368,False,2
immrep22_true,B,6,2.0435732559197266,0.5323939802925369,0.21263457264590577,False,1
immrep22_true,B,6,2.6193376353175544,0.5677386249269495,0.13103471584878032,False,2
immrep22_true,B,6,2.2739719959807854,0.5291912169905325,0.15955389331677355,False,2
immrep22_true,B,6,1.822768110694485,0.4942230419740705,0.25276865004253224,False,3
immrep22_true,B,6,1.8593101506178071,0.5933467368359312,0.3167435610664503,False,2
immrep22_true,B,6,1.34505136225465,0.5472175790165249,0.5894010849940508,False,2
immrep22_true,B,6,2.779706554573582,0.5804283042368785,0.11983659201663456,False,3
immrep22_true,B,6,2.622154600137189,0.5382157590125907,0.11506796742653316,False,2
immrep22_true,B,6,2.207062489734736,0.5668673001190524,0.19750751787926082,False,1
immrep22_true,B,6,1.8405088092059885,0.5171635285102745,0.26499214630356677,False,3
immrep22_true,B,6,3.0679600722496927,0.6192939847365322,0.11211598198497327,False,2
immrep22_true,B,6,2.063217146747094,0.4910794015655352,0.17745300426610985,False,1
immrep22_true,B,6,2.5334052987678892,0.5417855491845888,0.1275518466097946,False,2
immrep22_true,B,6,1.8506717724330821,0.3544733995452018,0.12397748735517171,False,3
immrep22_true,B,6,2.5691185414681144,0.7045939402500995,0.21358248836701554,False,3
immrep22_true,B,6,1.996789062410051,0.5339322265058284,0.22673222032811907,False,1
immrep22_true,B,6,2.0806494874785337,0.45939154307037744,0.15052616534065572,False,1
immrep22_true,B,6,1.976178732126773,0.45284308161950615,0.17045916769643135,False,1
immrep22_true,B,6,1.7020826109765979,0.45122601049726424,0.26531519286756905,False,3
immrep22_true,B,6,2.663450946563633,0.5234158512700827,0.10311778977970014,False,3
immrep22_true,B,6,2.491500199726349,0.5690426280192457,0.1486073847550337,False,2
immrep22_true,B,6,2.7200434229973998,0.5712913502465987,0.12145409778923617,False,3
immrep22_true,B,6,1.6180507958080588,0.39206557012395526,0.24849668806860645,False,1
immrep22_true,B,6,2.0848367627492412,0.4686172998042882,0.15622778583648636,False,1
immrep22_true,B,6,1.445576357883285,0.49740025647734204,0.4663216976452902,False,4
immrep22_true,B,6,1.64194663079353,0.38044893196157153,0.22421439477337768,False,3
immrep22_true,B,6,2.3711615481518553,0.4882072158986919,0.1186786209083245,False,2
immrep22_true,B,6,1.5017893806259737,0.39207740410920655,0.320122228861292,False,3
immrep22_true,B,6,1.9944823280991406,0.5164957467354045,0.21430679259938995,False,2
immrep22_true,B,6,2.2647219487187193,0.4757741425674114,0.12713198498909994,False,2
immrep22_true,B,6,1.8179880758006817,0.47772645645180983,0.24064373794631444,False,1
immrep22_true,B,6,2.264934400822702,0.46520813381525306,0.12049139042372566,False,3
immrep22_true,B,6,1.782983346494581,0.4868408769995619,0.2620776933529407,False,3
immrep22_true,B,6,2.783164243119569,0.5926833876499564,0.1255948753954242,False,2
immrep22_true,B,6,1.4602228916462165,0.5026016738471356,0.45931804510619656,False,2
immrep22_true,B,6,1.5481124736863867,0.41808171049176457,0.31671411623796053,False,3
immrep22_true,B,6,1.4842641865604946,0.5600119112461496,0.4869198742508097,False,2
immrep22_true,B,6,2.5701815146725853,0.5435349474724952,0.12394022790047561,False,2
immrep22_true,B,6,2.1228173074640693,0.5360680862951335,0.1954580490693822,False,1
immrep22_true,B,6,2.5208406271465544,0.553007811805096,0.13543841008043223,False,1
immrep22_true,B,6,1.9384965204398703,0.5342476666471158,0.24465261040458602,False,1
immrep22_true,B,6,2.181265904842854,0.42445183986507706,0.10802238256250311,False,2
immrep22_true,B,6,1.5237846345754529,0.5025279919301304,0.41343669652309367,False,1
immrep22_true,B,6,1.994757430841252,0.535967191704979,0.22883776810258832,False,4
immrep22_true,B,6,2.452423235305257,0.5563135049922194,0.14692737143849566,False,1
immrep22_true,B,6,1.8393848487975817,0.4373084317897969,0.198307605701026,False,2
immrep22_true,B,6,1.9236469363341806,0.5832999657178518,0.2863356557258296,False,2
immrep22_true,B,6,2.3077088353251565,0.50129599346897,0.13613562485806593,False,2
immrep22_true,B,6,2.8797514964777955,0.5728380409538796,0.10670885524646358,False,2
immrep22_true,B,6,1.6613449395308086,0.5495568575899011,0.37091311329410215,False,1
immrep22_true,B,6,2.6672253601001525,0.5216320871089942,0.10184850033150789,False,2
immrep22_true,B,6,1.9419031772961353,0.43578123849380584,0.16613579843872595,False,2
immrep22_true,B,6,2.002079705934594,0.4125762706293281,0.1334800071402434,False,2
immrep22_true,B,6,1.2324967857317777,0.45498712975102,0.6456949640887036,False,2
immrep22_true,B,6,2.36602149919996,0.5870785434774388,0.17938418450671484,False,2
immrep22_true,B,6,2.970429993432715,0.5890069907548646,0.10642617838738822,False,2
immrep22_true,B,6,1.8792166479109393,0.47330555532683416,0.21541747739517156,False,2
immrep22_true,B,6,1.8401411443218592,0.4933870954741935,0.24562176109941383,False,3
immrep22_true,B,6,2.3429831681974527,0.52383420781648,0.14436446765694358,False,1
immrep22_true,B,6,2.0601540856027523,0.5299086752929559,0.20648519766864912,False,1
immrep22_true,B,6,2.1528854296954996,0.5988521901640737,0.23130157931200918,False,2
immrep22_true,B,6,1.9099992299331519,0.41620076275879775,0.15903763173034344,False,2
immrep22_true,B,6,2.17473059392895,0.46148847327044146,0.13331357346185033,False,2
immrep22_true,B,6,1.834475922254551,0.4680498992002238,0.22637232691224815,False,3
immrep22_true,B,6,1.8223595589977228,0.5096951942225226,0.2657600505780245,False,2
immrep22_true,B,6,1.3740740027471525,0.4579964929972231,0.4936087005918049,False,1
tcrvdb_true,A,2,28.372521918222223,0.12893399779500783,0.03989591281873679,True,0
tcrvdb_true,A,2,20.712315177207973,0.28607460594011597,0.0970796847212178,False,0
tcrvdb_true,A,2,22.64950330581226,0.10791168128106027,0.03581105098672773,True,0
tcrvdb_true,A,2,24.677925358506126,0.09912131158593365,0.03202065348635336,True,0
tcrvdb_true,A,2,13.076696830622025,0.2294639933794472,0.09187386090243677,False,0
